Name,HIFLD_Name,HIFLD_ID,city,City_Prop,zip,type,Type_Prop,status,Stat_Prop,county,Count_Prop,countyfips,StateShort,StateFull,country,latitude,longitude,naics_code,naics_desc,source,sourcedate,val_method,val_date,lines,LineTxt,max_volt,CurrentMax,min_volt,CurrentMin,max_infer,min_infer,MinVoltCat,geometry
Polyester PS,POLYESTER PS,147846,HOPEWELL,Hopewell,23860,SUBSTATION,Substation,IN SERVICE,In service,HOPEWELL,Hopewell,51670,VA,Virginia,USA,37.298179398,-77.283444227,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-13,IMAGERY,2015-04-01,2.0,2,230.0,230,230.0,230,Y,Y,Min 230,POINT (-77.28344422700002 37.29817939776621)
HCF,HCF,147847,HOPEWELL,Hopewell,23860,SUBSTATION,Substation,IN SERVICE,In service,HOPEWELL,Hopewell,51670,VA,Virginia,USA,37.297866657,-77.272960798,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-13,IMAGERY,2015-04-01,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown,POINT (-77.27296079780281 37.29786665670598)
Walthall,WALTHALL,147848,COLONIAL HEIGHTS,Colonial Heights,23834,SUBSTATION,Substation,IN SERVICE,In service,CHESTERFIELD,Chesterfield,51041,VA,Virginia,USA,37.30339617,-77.399168633,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-13,IMAGERY,2015-04-01,1.0,1,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.39916863256634 37.30339617024954)
North Doswell,NORTH DOSWELL,147849,DOSWELL,Doswell,23047,SUBSTATION,Substation,IN SERVICE,In service,HANOVER,Hanover,51085,VA,Virginia,USA,37.883192727,-77.461223861,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-18,IMAGERY,2015-04-01,1.0,1,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.46122386072788 37.88319272685291)
Bear Island DP,BEAR ISLAND DP,147850,HANOVER,Hanover,23069,SUBSTATION,Substation,IN SERVICE,In service,CAROLINE,Caroline,51033,VA,Virginia,USA,37.837065718,-77.362388952,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-18,IMAGERY,2015-04-01,1.0,1,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.36238895210947 37.83706571809567)
St. Johns,ST. JOHNS,147851,RUTHER GLEN,Ruther Glen,22546,SUBSTATION,Substation,IN SERVICE,In service,CAROLINE,Caroline,51033,VA,Virginia,USA,38.031145066,-77.427655862,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-18,IMAGERY,2015-04-01,5.0,5,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.4276558622276 38.0311450660431)
St Johns DP,ST JOHNS DP,147852,RUTHER GLEN,Ruther Glen,22546,SUBSTATION,Substation,IN SERVICE,In service,CAROLINE,Caroline,51033,VA,Virginia,USA,38.029335897,-77.431181307,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-19,IMAGERY,2015-04-01,6.0,6,115.0,115,-999999.0,Unknown,Y,Y,Unknown,POINT (-77.43118130684833 38.02933589683606)
Aquia Harbor,AQUIA HARBOR,147853,STAFFORD,Stafford,22554,SUBSTATION,Substation,IN SERVICE,In service,STAFFORD,Stafford,51179,VA,Virginia,USA,38.451153184,-77.387658091,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-19,IMAGERY,2015-04-01,4.0,4,230.0,230,-999999.0,Unknown,N,N,Unknown,POINT (-77.38765809123286 38.451153183653254)
Cranes Corner,CRANES CORNER,147854,FREDERICKSBURG,Fredericksburg,22405,SUBSTATION,Substation,IN SERVICE,In service,STAFFORD,Stafford,51179,VA,Virginia,USA,38.353642793,-77.455862882,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-19,IMAGERY,2015-04-01,2.0,2,230.0,230,230.0,230,N,N,Min 230,POINT (-77.45586288219889 38.353642793345884)
Fuller Road,FULLER ROAD,147855,STAFFORD,Stafford,22554,SUBSTATION,Substation,IN SERVICE,In service,STAFFORD,Stafford,51179,VA,Virginia,USA,38.500802542,-77.364935348,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-19,IMAGERY,2015-04-01,2.0,2,230.0,230,230.0,230,Y,Y,Min 230,POINT (-77.36493534805487 38.50080254207852)
Possum Point,POSSUM POINT,147856,DUMFRIES,Dumfries,22026,SUBSTATION,Substation,IN SERVICE,In service,PRINCE WILLIAM,Prince William,51153,VA,Virginia,USA,38.540521884,-77.279426181,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-22,IMAGERY,2015-04-01,9.0,9,230.0,230,115.0,115,Y,Y,115 to 229,POINT (-77.27942618131176 38.540521883705836)
Quantico,QUANTICO,147857,QUANTICO,Quantico,22134,SUBSTATION,Substation,IN SERVICE,In service,PRINCE WILLIAM,Prince William,51153,VA,Virginia,USA,38.516354375,-77.303714616,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-26,IMAGERY,2015-04-01,1.0,1,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.30371461616475 38.51635437499081)
Tap147859,TAP147859,147859,HENRICO,Henrico,23231,TAP,Tap,IN SERVICE,In service,HENRICO,Henrico,51087,VA,Virginia,USA,37.47844398,-77.373831436,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-01,IMAGERY/OTHER,2015-08-14,2.0,2,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.37383143617875 37.478443980100835)
Tap147860,TAP147860,147860,RICHMOND,Richmond,23237,TAP,Tap,IN SERVICE,In service,CHESTERFIELD,Chesterfield,51041,VA,Virginia,USA,37.417535226,-77.432225763,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-06,IMAGERY/OTHER,2015-08-14,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.43222576275782 37.41753522590508)
Tap147861,TAP147861,147861,RICHMOND,Richmond,23237,TAP,Tap,IN SERVICE,In service,CHESTERFIELD,Chesterfield,51041,VA,Virginia,USA,37.417410867,-77.43224223,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-06,IMAGERY/OTHER,2015-08-14,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.4322422297753 37.41741086694115)
Tap147862,TAP147862,147862,RICHMOND,Richmond,23234,TAP,Tap,IN SERVICE,In service,RICHMOND,Richmond,51760,VA,Virginia,USA,37.510096137,-77.424670092,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-07,IMAGERY/OTHER,2015-08-14,3.0,3,115.0,115,115.0,115,N,N,115 to 229,POINT (-77.4246700921919 37.51009613688775)
Tap147863,TAP147863,147863,RICHMOND,Richmond,23234,TAP,Tap,IN SERVICE,In service,RICHMOND,Richmond,51760,VA,Virginia,USA,37.503360279,-77.425241162,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-07,IMAGERY/OTHER,2015-08-14,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.4252411619978 37.50336027879145)
Tap147864,TAP147864,147864,RICHMOND,Richmond,23234,TAP,Tap,IN SERVICE,In service,RICHMOND,Richmond,51760,VA,Virginia,USA,37.511083859,-77.424516355,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-07,IMAGERY/OTHER,2015-08-14,3.0,3,115.0,115,115.0,115,N,N,115 to 229,POINT (-77.42451635541249 37.51108385875259)
Tap147865,TAP147865,147865,RICHMOND,Richmond,23224,TAP,Tap,IN SERVICE,In service,RICHMOND,Richmond,51760,VA,Virginia,USA,37.524376908,-77.430667245,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-07,IMAGERY/OTHER,2015-08-14,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.43066724502869 37.524376908241244)
Tap147866,TAP147866,147866,RICHMOND,Richmond,23224,TAP,Tap,IN SERVICE,In service,RICHMOND,Richmond,51760,VA,Virginia,USA,37.525494422,-77.431827074,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-07,IMAGERY/OTHER,2015-08-14,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.43182707426506 37.52549442196849)
Tap147867,TAP147867,147867,RICHMOND,Richmond,23237,TAP,Tap,IN SERVICE,In service,CHESTERFIELD,Chesterfield,51041,VA,Virginia,USA,37.389598181,-77.410886098,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-08,IMAGERY/OTHER,2015-08-14,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.4108860981306 37.3895981807737)
Tap147868,TAP147868,147868,HANOVER,Hanover,23069,TAP,Tap,IN SERVICE,In service,CAROLINE,Caroline,51033,VA,Virginia,USA,37.837363244,-77.362482869,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-18,IMAGERY/OTHER,2015-08-14,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.3624828691758 37.837363243925196)
Tap147869,TAP147869,147869,CHESTER,Chester,23836,TAP,Tap,IN SERVICE,In service,CHESTERFIELD,Chesterfield,51041,VA,Virginia,USA,37.337311989,-77.297348091,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-13,IMAGERY/OTHER,2015-08-14,3.0,3,230.0,230,230.0,230,N,N,Min 230,POINT (-77.2973480913545 37.33731198864918)
Tap147870,TAP147870,147870,HENRICO,Henrico,23231,TAP,Tap,IN SERVICE,In service,HENRICO,Henrico,51087,VA,Virginia,USA,37.446461235,-77.293645497,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-13,IMAGERY/OTHER,2015-08-14,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.29364549716311 37.44646123496958)
Tap147873,TAP147873,147873,COLONIAL HEIGHTS,Colonial Heights,23834,TAP,Tap,IN SERVICE,In service,CHESTERFIELD,Chesterfield,51041,VA,Virginia,USA,37.306602435,-77.404084627,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-14,IMAGERY/OTHER,2015-08-14,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.4040846270261 37.30660243519022)
Tap147874,TAP147874,147874,ASHLAND,Ashland,23005,TAP,Tap,IN SERVICE,In service,HANOVER,Hanover,51085,VA,Virginia,USA,37.740518556,-77.462308788,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-14,IMAGERY/OTHER,2015-08-14,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.46230878843585 37.74051855623528)
Tap147875,TAP147875,147875,CHESTER,Chester,23831,TAP,Tap,IN SERVICE,In service,CHESTERFIELD,Chesterfield,51041,VA,Virginia,USA,37.387059629,-77.451503865,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2016-01-11,IMAGERY,2016-01-11,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.45150386477489 37.387059629203215)
Turner Road,TURNER ROAD,147876,HENRICO,Henrico,23231,SUBSTATION,Substation,IN SERVICE,In service,HENRICO,Henrico,51087,VA,Virginia,USA,37.447482732,-77.301436347,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-07-31,IMAGERY,2014-07-31,4.0,4,230.0,230,115.0,115,N,Y,115 to 229,POINT (-77.30143634667041 37.447482731644236)
Hanover,HANOVER,147877,ASHLAND,Ashland,23005,SUBSTATION,Substation,IN SERVICE,In service,HANOVER,Hanover,51085,VA,Virginia,USA,37.740695351,-77.462714791,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-08-14,IMAGERY,2014-08-14,3.0,3,230.0,230,115.0,115,Y,Y,115 to 229,POINT (-77.46271479101166 37.740695351019006)
Four Rivers,FOUR RIVERS,147878,ASHLAND,Ashland,23005,SUBSTATION,Substation,IN SERVICE,In service,HANOVER,Hanover,51085,VA,Virginia,USA,37.821787878,-77.443535166,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-08-14,IMAGERY,2014-08-14,6.0,6,230.0,230,115.0,115,Y,Y,115 to 229,POINT (-77.44353516590931 37.82178787767566)
Bear Island,BEAR ISLAND,147879,DOSWELL,Doswell,23047,SUBSTATION,Substation,IN SERVICE,In service,HANOVER,Hanover,51085,VA,Virginia,USA,37.8187825,-77.437227438,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-08-14,IMAGERY,2014-08-14,1.0,1,230.0,230,230.0,230,N,N,Min 230,POINT (-77.43722743763104 37.81878249980162)
Kings Dominion,KINGS DOMINION,147880,DOSWELL,Doswell,23047,SUBSTATION,Substation,IN SERVICE,In service,HANOVER,Hanover,51085,VA,Virginia,USA,37.846284211,-77.441706238,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-08-14,IMAGERY,2014-08-14,2.0,2,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.44170623821167 37.8462842109872)
Charles City Road,CHARLES CITY ROAD,147881,HENRICO,Henrico,23231,SUBSTATION,Substation,IN SERVICE,In service,HENRICO,Henrico,51087,VA,Virginia,USA,37.515591677,-77.365974715,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-08-01,IMAGERY,2015-04-01,2.0,2,230.0,230,230.0,230,N,N,Min 230,POINT (-77.36597471500828 37.515591676987775)
Stafford,STAFFORD,147882,STAFFORD,Stafford,22554,SUBSTATION,Substation,IN SERVICE,In service,STAFFORD,Stafford,51179,VA,Virginia,USA,38.446101589,-77.389197602,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-08-19,IMAGERY,2014-08-19,1.0,1,230.0,230,230.0,230,Y,Y,Min 230,POINT (-77.38919760240722 38.446101589281724)
Woodpecker,WOODPECKER,147883,WOODFORD,Woodford,22580,SUBSTATION,Substation,IN SERVICE,In service,CAROLINE,Caroline,51033,VA,Virginia,USA,38.090488925,-77.445483711,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-08-19,IMAGERY,2014-08-19,1.0,1,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.44548371057526 38.09048892515749)
Birchwood,BIRCHWOOD,147884,KING GEORGE,King George,22485,SUBSTATION,Substation,IN SERVICE,In service,KING GEORGE,King George,51099,VA,Virginia,USA,38.267826084,-77.317857794,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-08-21,IMAGERY,2014-08-21,3.0,3,230.0,230,230.0,230,Y,Y,Min 230,POINT (-77.31785779440587 38.267826083652295)
Centralia,CENTRALIA,147885,CHESTER,Chester,23831,SUBSTATION,Substation,IN SERVICE,In service,CHESTERFIELD,Chesterfield,51041,VA,Virginia,USA,37.379497547,-77.453444749,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2016-01-11,IMAGERY,2016-01-11,2.0,2,115.0,115,-999999.0,Unknown,Y,N,Unknown,POINT (-77.45344474860806 37.379497547115704)
Winterpock,WINTERPOCK,147890,CHESTERFIELD,Chesterfield,23832,SUBSTATION,Substation,IN SERVICE,In service,CHESTERFIELD,Chesterfield,51041,VA,Virginia,USA,37.393218156,-77.672106851,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-12,IMAGERY,2015-04-01,2.0,2,230.0,230,230.0,230,Y,Y,Min 230,POINT (-77.6721068510534 37.39321815567848)
Midlothian,MIDLOTHIAN,147891,MIDLOTHIAN,Midlothian,23114,SUBSTATION,Substation,IN SERVICE,In service,CHESTERFIELD,Chesterfield,51041,VA,Virginia,USA,37.502583518,-77.704051734,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-11,IMAGERY,2015-04-01,9.0,9,500.0,500,230.0,230,N,Y,Min 230,POINT (-77.70405173397245 37.502583518307304)
North Pole,NORTH POLE,147892,CROZIER,Crozier,23039,SUBSTATION,Substation,IN SERVICE,In service,GOOCHLAND,Goochland,51075,VA,Virginia,USA,37.636218898,-77.793856354,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-15,IMAGERY,2015-04-01,2.0,2,230.0,230,230.0,230,Y,Y,Min 230,POINT (-77.79385635424838 37.63621889801701)
North Anna,NORTH ANNA,147893,MINERAL,Mineral,23117,SUBSTATION,Substation,IN SERVICE,In service,LOUISA,Louisa,51109,VA,Virginia,USA,38.061291721,-77.797216282,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-15,IMAGERY,2015-04-01,5.0,5,500.0,500,230.0,230,Y,N,Min 230,POINT (-77.79721628158306 38.0612917206668)
Wilderness DP,WILDERNESS DP,147894,LOCUST GROVE,Locust Grove,22508,SUBSTATION,Substation,IN SERVICE,In service,ORANGE,Orange,51137,VA,Virginia,USA,38.354431797,-77.756740922,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-20,IMAGERY,2015-04-01,1.0,1,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.75674092216585 38.35443179700707)
Paytes DP,PAYTES DP,147895,SPOTSYLVANIA,Spotsylvania,22551,SUBSTATION,Substation,IN SERVICE,In service,SPOTSYLVANIA,Spotsylvania,51177,VA,Virginia,USA,38.226224928,-77.834955154,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-20,IMAGERY,2015-04-01,3.0,3,115.0,115,-999999.0,Unknown,Y,Y,Unknown,POINT (-77.83495515435425 38.226224927983715)
Lake of The Woods DP,LAKE OF THE WOODS DP,147896,LOCUST GROVE,Locust Grove,22508,SUBSTATION,Substation,IN SERVICE,In service,ORANGE,Orange,51137,VA,Virginia,USA,38.313532995,-77.781254293,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-21,IMAGERY,2015-04-01,1.0,1,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.78125429336936 38.31353299502153)
Morrisville,MORRISVILLE,147897,SUMERDUCK,Sumerduck,22742,SUBSTATION,Substation,IN SERVICE,In service,FAUQUIER,Fauquier,51061,VA,Virginia,USA,38.501087918,-77.708788736,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-21,IMAGERY,2015-04-01,6.0,6,500.0,500,230.0,230,Y,N,Min 230,POINT (-77.70878873641688 38.50108791813923)
Remington,REMINGTON,147898,REMINGTON,Remington,22734,SUBSTATION,Substation,IN SERVICE,In service,FAUQUIER,Fauquier,51061,VA,Virginia,USA,38.539643524,-77.777219703,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-21,IMAGERY,2015-04-01,4.0,4,230.0,230,115.0,115,Y,Y,115 to 229,POINT (-77.7772197034085 38.539643524315764)
Remington CT,REMINGTON CT,147899,REMINGTON,Remington,22734,SUBSTATION,Substation,IN SERVICE,In service,FAUQUIER,Fauquier,51061,VA,Virginia,USA,38.543851998,-77.769595117,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-21,IMAGERY,2015-04-01,6.0,6,230.0,230,115.0,115,Y,Y,115 to 229,POINT (-77.76959511678895 38.5438519977632)
Marsh Run Ct,MARSH RUN CT,147900,WARRENTON,Warrenton,20187,SUBSTATION,Substation,IN SERVICE,In service,FAUQUIER,Fauquier,51061,VA,Virginia,USA,38.527898505,-77.7696135,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-26,IMAGERY,2015-04-01,5.0,5,230.0,230,230.0,230,Y,Y,Min 230,POINT (-77.76961349991291 38.52789850487754)
Warrenton,WARRENTON,147901,WARRENTON,Warrenton,20187,SUBSTATION,Substation,IN SERVICE,In service,FAUQUIER,Fauquier,51061,VA,Virginia,USA,38.69742368,-77.767463815,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-26,IMAGERY,2015-04-01,1.0,1,230.0,230,230.0,230,N,N,Min 230,POINT (-77.76746381526834 38.69742368001)
Middleburg,MIDDLEBURG,147902,MIDDLEBURG,Middleburg,20117,SUBSTATION,Substation,IN SERVICE,In service,LOUDOUN,Loudoun,51107,VA,Virginia,USA,38.959243149,-77.721561192,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-09-08,IMAGERY,2015-04-01,1.0,1,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.72156119243394 38.95924314896757)
Tap147903,TAP147903,147903,POWHATAN,Powhatan,23139,TAP,Tap,IN SERVICE,In service,POWHATAN,Powhatan,51145,VA,Virginia,USA,37.531185366,-77.805036247,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-12,IMAGERY/OTHER,2015-08-14,2.0,2,230.0,230,230.0,230,Y,Y,Min 230,POINT (-77.80503624728536 37.53118536575137)
Tap147904,TAP147904,147904,MONTPELIER,Montpelier,23192,TAP,Tap,IN SERVICE,In service,HANOVER,Hanover,51085,VA,Virginia,USA,37.788100519,-77.731417659,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-14,IMAGERY/OTHER,2015-08-14,3.0,3,-999999.0,Unknown,-999999.0,Unknown,Y,Y,Unknown,POINT (-77.73141765864827 37.78810051913908)
Hamilton,HAMILTON,147917,HAMILTON,Hamilton,20158,SUBSTATION,Substation,IN SERVICE,In service,LOUDOUN,Loudoun,51107,VA,Virginia,USA,39.146408448,-77.680399879,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-09-03,IMAGERY,2014-09-03,1.0,1,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown,POINT (-77.68039987856746 39.14640844821282)
Septa,SEPTA,147920,SMITHFIELD,Smithfield,23430,SUBSTATION,Substation,IN SERVICE,In service,ISLE OF WIGHT,Isle Of Wight,51093,VA,Virginia,USA,37.014743969,-76.738663483,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-17,IMAGERY,2015-04-01,3.0,3,500.0,500,500.0,500,Y,Y,Min 230,POINT (-76.7386634831443 37.014743969040794)
Surry,SURRY,147921,SURRY,Surry,23883,SUBSTATION,Substation,IN SERVICE,In service,SURRY,Surry,51181,VA,Virginia,USA,37.162020327,-76.694777261,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-17,IMAGERY,2015-04-01,14.0,14,500.0,500,230.0,230,Y,Y,Min 230,POINT (-76.69477726101746 37.1620203273451)
Fort Eustis,FORT EUSTIS,147922,NEWPORT NEWS,Newport News,23608,SUBSTATION,Substation,IN SERVICE,In service,NEWPORT NEWS,Newport News,51700,VA,Virginia,USA,37.162285693,-76.546195581,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-29,IMAGERY,2015-04-01,2.0,2,230.0,230,230.0,230,Y,Y,Min 230,POINT (-76.54619558064744 37.162285693354555)
Grafton,GRAFTON,147923,YORKTOWN,Yorktown,23693,SUBSTATION,Substation,IN SERVICE,In service,YORK,York,51199,VA,Virginia,USA,37.14913923,-76.498499503,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-29,IMAGERY,2015-04-01,2.0,2,230.0,230,115.0,115,Y,Y,115 to 229,POINT (-76.49849950278933 37.149139229839655)
Nasa,NASA,147924,HAMPTON,Hampton,23666,SUBSTATION,Substation,IN SERVICE,In service,HAMPTON,Hampton,51650,VA,Virginia,USA,37.093367421,-76.38503463,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-29,IMAGERY,2015-04-01,2.0,2,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-76.38503462965713 37.09336742102288)
Dow,DOW,147925,WILLIAMSBURG,Williamsburg,23185,SUBSTATION,Substation,IN SERVICE,In service,JAMES CITY,James City,51095,VA,Virginia,USA,37.202685618,-76.605142164,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-30,IMAGERY,2015-04-01,1.0,1,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-76.60514216361541 37.202685618193115)
Lanexa,LANEXA,147927,LANEXA,Lanexa,23089,SUBSTATION,Substation,IN SERVICE,In service,NEW KENT,New Kent,51127,VA,Virginia,USA,37.420166938,-76.91198959,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-30,IMAGERY,2015-04-01,10.0,10,230.0,230,115.0,115,Y,Y,115 to 229,POINT (-76.91198959039204 37.420166938268345)
